contract_id,ano_mes,bank,product_id,location_id,units,financed_amount,outstanding_balance,dpd,delinquent_amount_30p,risk_score
C202505-BA-002003,202505,Banco Shield,1004.0,510,1,0.0,0.0,0,0.0,0.0953
C202505-BA-002004,202505,Banco Shield,1006.0,508,1,6525.84,6444.1,0,0.0,0.0871
C202505-BA-002005,202505,Banco Shield,1004.0,512,1,0.0,0.0,0,0.0,0.1174
C202505-BA-002006,202505,Banco Shield,1015.0,503,1,5856.16,4138.36,0,0.0,0.0901
C202505-BA-002007,202505,Banco Shield,1008.0,507,1,15363.19,10910.4,10,0.0,0.0786
C202505-BA-002008,202505,Banco Shield,1013.0,501,1,34684.79,29305.61,0,0.0,0.055
C202505-BA-002009,202505,Banco Shield,1002.0,501,1,644.27,624.11,0,0.0,0.0913
C202505-BA-002010,202505,Banco Shield,1009.0,505,1,0.0,0.0,0,0.0,0.1246
C202505-BA-002011,202505,Banco Shield,1019.0,511,1,6295.74,6337.77,0,0.0,0.0965
C202505-BA-002012,202505,Banco Shield,1017.0,503,1,1038.26,679.88,0,0.0,0.0393
C202505-BA-002013,202505,Banco Shield,1009.0,505,1,0.0,0.0,0,0.0,0.0857
C202505-BA-002014,202505,Banco Shield,1001.0,506,1,0.0,0.0,0,0.0,0.094
C202505-BA-002015,202505,Banco Shield,1014.0,504,1,51359.56,32462.51,0,0.0,0.083
C202505-BA-002016,202505,Banco Shield,1011.0,509,1,46193.56,31539.1,0,0.0,0.0823
C202505-BA-002017,202505,Banco Shield,1014.0,508,1,28837.37,27043.98,0,0.0,0.0217
C202505-BA-002018,202505,Banco Shield,1002.0,513,1,502.71,440.1,0,0.0,0.0644
C202505-BA-002019,202505,Banco Shield,1009.0,504,1,0.0,0.0,0,0.0,0.0923
C202505-BA-002020,202505,Banco Shield,1008.0,503,1,16139.28,14524.98,0,0.0,0.0742
C202505-BA-002021,202505,Banco Shield,1020.0,506,1,33504.27,21360.76,0,0.0,0.1358
C202505-BA-002022,202505,Banco Shield,1015.0,510,1,5541.24,4927.46,0,0.0,0.0659
C202505-BA-002023,202505,Banco Shield,1014.0,513,1,38608.57,30748.61,0,0.0,0.062
C202505-BA-002024,202505,Banco Shield,1007.0,511,1,6869.82,4739.62,0,0.0,0.0345
C202505-BA-002025,202505,Banco Shield,1003.0,508,1,15673.91,11353.94,0,0.0,0.0848
C202505-BA-002026,202505,Banco Shield,1006.0,514,1,4064.57,3653.71,0,0.0,0.0601
C202505-BA-002027,202505,Banco Shield,1012.0,501,1,0.0,0.0,0,0.0,0.1152
C202505-BA-002028,202505,Banco Shield,1002.0,508,1,898.31,659.34,0,0.0,0.1311
C202505-BA-002029,202505,Banco Shield,1004.0,505,1,0.0,0.0,0,0.0,0.0925
C202505-BA-002030,202505,Banco Shield,1005.0,503,1,45975.97,39512.07,0,0.0,0.0821
C202505-BA-002031,202505,Banco Shield,1013.0,515,1,14867.68,10785.2,0,0.0,0.1076
C202505-BA-002032,202505,Banco Shield,1013.0,514,1,3020.24,1968.79,0,0.0,0.0748
C202505-BA-002033,202505,Banco Shield,1009.0,508,1,0.0,0.0,0,0.0,0.1088
C202505-BA-002034,202505,Banco Shield,1012.0,512,1,0.0,0.0,30,0.0,0.0675
C202505-BA-002035,202505,Banco Shield,1012.0,508,1,0.0,0.0,0,0.0,0.0643
C202505-BA-002036,202505,Banco Shield,1007.0,512,1,7753.31,5116.04,0,0.0,0.0372
C202505-BA-002037,202505,Banco Shield,1001.0,513,1,0.0,0.0,0,0.0,0.027
C202505-BA-002038,202505,Banco Shield,1002.0,502,1,823.86,631.4,10,0.0,0.056
C202505-BA-002039,202505,Banco Shield,1008.0,502,1,7132.69,5072.48,0,0.0,0.0911
C202505-BA-002040,202505,Banco Shield,1001.0,502,1,0.0,0.0,0,0.0,0.0992
C202505-BA-002041,202505,Banco Shield,1004.0,501,1,0.0,0.0,0,0.0,0.0901
C202505-BA-002042,202505,Banco Shield,1013.0,509,1,30052.24,30045.14,0,0.0,0.1253
C202505-BA-002043,202505,Banco Shield,1003.0,501,1,10247.49,10195.43,0,0.0,0.0885
C202505-BA-002044,202505,Banco Shield,1016.0,503,1,14619.53,10334.33,0,0.0,0.0268
C202505-BA-002045,202505,Banco Shield,1006.0,506,1,7728.57,5748.49,0,0.0,0.1086
C202505-BA-002046,202505,Banco Shield,1003.0,502,1,12941.23,10344.81,0,0.0,0.105
C202505-BA-002047,202505,Banco Shield,1012.0,507,1,0.0,0.0,0,0.0,0.0654
C202505-BA-002048,202505,Banco Shield,1006.0,513,1,6317.36,5538.88,0,0.0,0.0799
C202505-BA-002049,202505,Banco Shield,1017.0,506,1,450.01,331.88,0,0.0,0.0864
C202505-BA-002050,202505,Banco Shield,1007.0,506,1,12771.49,12391.34,0,0.0,0.1548
C202505-BA-002051,202505,Banco Shield,1010.0,510,1,45309.4,27275.39,0,0.0,0.0884
C202505-BA-002052,202505,Banco Shield,1004.0,515,1,0.0,0.0,0,0.0,0.1302
C202505-BA-002053,202505,Banco Shield,1010.0,504,1,49950.18,39238.01,0,0.0,0.167
C202505-BA-002054,202505,Banco Shield,1009.0,501,1,0.0,0.0,0,0.0,0.0901
C202505-BA-002055,202505,Banco Shield,1006.0,509,1,7283.65,5181.0,0,0.0,0.1468
C202505-BA-002056,202505,Banco Shield,1002.0,515,1,766.97,795.76,0,0.0,0.056
C202505-BA-002057,202505,Banco Shield,1018.0,506,1,5356.74,3839.55,0,0.0,0.0731
C202505-BA-002058,202505,Banco Shield,1019.0,511,1,6514.23,6548.54,0,0.0,0.0486
C202505-BA-002059,202505,Banco Shield,1008.0,501,1,16613.11,13223.89,5,0.0,0.0767
C202505-BA-002060,202505,Banco Shield,1009.0,509,1,0.0,0.0,0,0.0,0.1074
C202505-BA-002061,202505,Banco Shield,1012.0,502,1,0.0,0.0,0,0.0,0.0943
C202505-BA-002062,202505,Banco Shield,1010.0,504,1,20032.38,19564.08,0,0.0,0.1467
C202505-BA-002063,202505,Banco Shield,1018.0,513,1,6426.46,5422.33,0,0.0,0.1288
C202505-BA-002064,202505,Banco Shield,1019.0,509,1,694.24,430.53,0,0.0,0.1003
C202505-BA-002065,202505,Banco Shield,1008.0,507,1,10611.08,8266.9,0,0.0,0.045
C202505-BA-002066,202505,Banco Shield,1003.0,504,1,10128.99,7214.4,0,0.0,0.1716
C202505-BA-002067,202505,Banco Shield,1016.0,512,1,11317.84,10447.1,0,0.0,0.0761
C202505-BA-002068,202505,Banco Shield,1002.0,507,1,844.63,688.04,0,0.0,0.1038
C202505-BA-002069,202505,Banco Shield,1010.0,515,1,52908.69,53032.94,0,0.0,0.1062
C202505-BA-002070,202505,Banco Shield,1015.0,508,1,5902.09,5415.52,0,0.0,0.0931
C202505-BA-002071,202505,Banco Shield,1015.0,511,1,3971.18,3539.71,0,0.0,0.0721
C202505-BA-002072,202505,Banco Shield,1012.0,515,1,0.0,0.0,0,0.0,0.0947
C202505-BA-002073,202505,Banco Shield,1008.0,501,1,14466.23,15104.01,0,0.0,0.0756
C202505-BA-002074,202505,Banco Shield,1017.0,509,1,755.97,754.23,5,0.0,0.0673
C202505-BA-002075,202505,Banco Shield,1020.0,505,1,27710.24,17053.29,0,0.0,0.0901
C202505-BA-002076,202505,Banco Shield,1014.0,505,1,37331.46,32205.22,0,0.0,0.1071
C202505-BA-002077,202505,Banco S.H.I.E.L.D,1007.0,502,1,11354.0,7331.01,5,0.0,0.0953
C202505-BA-002078,202505,Banco Shield,1008.0,511,1,4328.47,4507.09,0,0.0,0.0555
C202505-BA-002079,202505,Banco Shield,1005.0,505,1,49880.08,51320.79,0,0.0,0.1583
C202505-BA-002080,202505,Banco Shield,1019.0,510,1,3291.26,3355.3,0,0.0,0.1015
C202505-BA-002081,202505,Banco Shield,1005.0,503,1,-65664.66,52406.87,0,0.0,0.0784
C202505-BA-002082,202505,Banco Shield,1020.0,515,1,49811.32,39116.53,0,0.0,0.114
C202505-BA-002083,202505,Banco Shield,1010.0,501,1,37531.95,25679.31,0,0.0,0.165
C202505-BA-002084,202505,Banco Shield,1003.0,514,1,9056.91,7744.28,0,0.0,0.0889
C202505-BA-002085,202505,Banco Shield,1019.0,513,1,6623.94,5618.88,0,0.0,0.0551
C202505-BA-002086,202505,Banco Shield,1008.0,515,1,14474.45,15151.19,0,0.0,0.0979
C202505-BA-002087,202505,Banco Shield,1002.0,511,1,515.82,385.08,0,0.0,0.0566
C202505-BA-002088,202505,Banco Shield,1010.0,501,1,45091.93,34884.69,0,0.0,0.1407
C202505-BA-002089,202505,Banco Shield,1009.0,512,1,0.0,0.0,0,0.0,0.0804
C202505-BA-002090,202505,Banco Shield,1007.0,512,1,10043.13,6211.62,0,0.0,0.0931
C202505-BA-002091,202505,Banco Shield,1018.0,515,1,6647.21,6698.36,0,0.0,0.0881
C202505-BA-002092,202505,Banco Shield,1006.0,507,1,6917.76,5887.68,0,0.0,0.1035
C202505-BA-002093,202505,Banco Shield,1004.0,512,1,0.0,0.0,0,0.0,0.0431
C202505-BA-002094,202505,Banco Shield,1011.0,501,1,18680.05,17511.2,0,0.0,0.1426
C202505-BA-002095,202505,Banco Shield,1020.0,513,1,34531.07,27462.24,0,0.0,0.0765
C202505-BA-002096,202505,Banco Shield,1012.0,514,1,0.0,0.0,0,0.0,0.0608
C202505-BA-002097,202505,Banco Shield,1012.0,501,1,0.0,0.0,0,0.0,0.0842
C202505-BA-002098,202505,Banco Shield,1020.0,501,1,53132.24,36707.65,0,0.0,0.1063
C202505-BA-002099,202505,Banco Shield,1001.0,511,1,0.0,0.0,0,0.0,0.0279
C202505-BA-002100,202505,Banco Shield,1010.0,504,1,26528.9,19610.08,0,0.0,0.1751
C202505-BA-002101,202505,Banco Shield,1006.0,501,1,4683.89,3522.94,0,0.0,0.1178
C202505-BA-002102,202505,Banco Shield,1008.0,511,1,12364.78,8262.8,0,0.0,0.1111
C202505-BA-002103,202505,Banco Shield,1015.0,513,1,6417.48,6612.07,0,0.0,0.0349
C202505-BA-002104,202505,Banco Shield,1004.0,509,1,0.0,0.0,15,0.0,0.1015
C202505-BA-002105,202505,Banco Shield,1001.0,511,1,0.0,0.0,0,0.0,0.0838
C202505-BA-002106,202505,Banco Shield,1013.0,508,1,43694.55,32316.78,0,0.0,0.0893
C202505-BA-002107,202505,Banco Shield,1007.0,504,1,16527.88,13245.03,0,0.0,0.1013
C202505-BA-002108,202505,Banco Shield,1020.0,512,1,47917.82,44244.44,0,0.0,0.0569
C202505-BA-002109,202505,Banco Shield,1011.0,510,1,37722.02,35918.84,0,0.0,0.0934
C202505-BA-002110,202505,Banco Shield,1008.0,505,1,5548.63,4638.9,0,0.0,0.0682
C202505-BA-002111,202505,Banco Shield,1016.0,515,1,9541.49,6449.24,5,0.0,0.1214
C202505-BA-002112,202505,Banco Shield,1019.0,504,1,5460.62,4146.18,0,0.0,0.1409
C202505-BA-002113,202505,Banco Shield,1006.0,511,1,7477.89,4737.85,0,0.0,0.0584
C202505-BA-002114,202505,Banco Shield,1008.0,507,1,11538.95,10418.53,0,0.0,0.1137
C202505-BA-002115,202505,Banco Shield,1008.0,514,1,2351.84,1477.62,0,0.0,0.082
C202505-BA-002116,202505,Banco Shield,1004.0,504,1,0.0,0.0,0,0.0,0.1063
C202505-BA-002117,202505,Banco Shield,1004.0,502,1,0.0,0.0,0,0.0,0.0349
C202505-BA-002118,202505,Banco Shield,1001.0,510,1,0.0,0.0,0,0.0,0.0479
C202505-BA-002119,202505,Banco Shield,1014.0,503,1,38155.64,23193.78,0,0.0,0.0528
C202505-BA-002120,202505,Banco Shield,1007.0,502,1,17026.41,16027.81,0,0.0,0.0987
C202505-BA-002121,202505,Banco Shield,1020.0,514,1,49628.9,32325.23,0,0.0,0.0885
C202505-BA-002122,202505,Banco Shield,1010.0,505,1,48423.42,29109.7,0,0.0,0.1385
C202505-BA-002123,202505,Banco Shield,1002.0,503,1,934.01,979.37,0,0.0,0.0534
C202505-BA-002124,202505,Banco Shield,1016.0,506,1,9738.96,8140.85,0,0.0,0.0897
C202505-BA-002125,202505,Banco Shield,1016.0,506,1,14159.41,13927.7,0,0.0,0.0622
C202505-BA-002126,202505,Banco Shield,1017.0,505,1,1138.32,710.03,0,0.0,0.0869
C202505-BA-002127,202505,Banco Shield,1003.0,513,1,18147.73,16474.35,0,0.0,0.1227
C202505-BA-002128,202505,Banco Shield,1003.0,503,1,13108.33,10951.33,0,0.0,0.0341
C202505-BA-002129,202505,Banco Shield,1006.0,508,1,2258.1,1696.14,0,0.0,0.1008
C202505-BA-002130,202505,Banco Shield,1013.0,512,1,30869.78,24399.57,0,0.0,0.0633
C202505-BA-002131,202505,Banco Shield,1012.0,503,1,0.0,0.0,0,0.0,0.0543
C202505-BA-002132,202505,Banco Shield,1002.0,501,1,763.93,507.39,0,0.0,0.0857
C202505-BA-002133,202505,Banco Shield,1004.0,507,1,0.0,0.0,0,0.0,0.1226
C202505-BA-002134,202505,Banco Shield,1012.0,504,1,0.0,0.0,0,0.0,0.0902
C202505-BA-002135,202505,Banco Shield,1002.0,508,1,1584.25,968.21,0,0.0,0.1045
C202505-BA-002136,202505,Banco Shield,1011.0,503,1,19838.88,18316.49,0,0.0,0.0974
C202505-BA-002137,202505,Banco Shield,1012.0,511,1,0.0,0.0,0,0.0,0.1151
C202505-BA-002138,202505,Banco Shield,1007.0,501,1,13345.13,11113.48,0,0.0,0.0858
C202505-BA-002139,202505,Banco Shield,1011.0,504,1,25307.44,17859.12,0,0.0,0.1504
C202505-BA-002140,202505,Banco Shield,1003.0,508,1,10263.7,7492.75,15,0.0,0.0833
C202505-BA-002141,202505,Banco Shield,1014.0,509,1,54343.16,56414.91,30,33419.07,0.1197
C202505-BA-002142,202505,Banco Shield,1008.0,514,1,8477.78,8623.44,5,0.0,0.1212
C202505-BA-002143,202505,Banco Shield,1007.0,999,1,8798.56,7736.46,0,0.0,0.0711
C202505-BA-002144,202505,Banco Shield,1005.0,506,1,37045.35,32868.84,0,0.0,0.1514
C202505-BA-002145,202505,Banco Shield,1017.0,505,1,952.93,998.45,0,0.0,0.0824
C202505-BA-002146,202505,Banco Shield,1013.0,511,1,32236.89,32063.28,15,0.0,0.1093
C202505-BA-002147,202505,Banco Shield,1013.0,506,1,26634.91,18891.06,0,0.0,0.0598
C202505-BA-002148,202505,Banco Shield,1002.0,515,1,1092.43,742.53,30,416.81,0.1803
C202505-BA-002149,202505,Banco Shield,1007.0,509,1,12601.45,12414.81,0,0.0,0.055
C202505-BA-002150,202505,Banco Shield,1004.0,511,1,0.0,0.0,0,0.0,0.1005
C202505-BA-002151,202505,Banco Shield,1020.0,514,1,23453.11,19288.81,0,0.0,0.0388
C202505-BA-002152,202505,Banco Shield,1014.0,506,1,50848.48,31483.65,0,0.0,0.0581
C202505-BA-002153,202505,Banco Shield,1010.0,510,1,30696.58,30879.82,0,0.0,0.0797
C202505-BA-002154,202505,Banco Shield,1018.0,501,1,6533.73,5211.18,5,0.0,0.107
C202505-BA-002155,202505,Banco Shield,1001.0,503,1,0.0,0.0,0,0.0,0.0845
C202505-BA-002156,202505,Banco Shield,1009.0,509,1,0.0,0.0,0,0.0,0.0803
C202505-BA-002157,202505,Banco Shield,1002.0,508,1,581.9,586.86,0,0.0,0.0858
C202505-BA-002158,202505,Banco Shield,1015.0,504,1,5360.98,3442.37,0,0.0,0.1153
C202505-BA-002159,202505,Banco Shield,1015.0,512,1,6919.89,4372.41,30,2188.81,0.0445
C202505-BA-002160,202505,Banco Shield,1014.0,507,1,28526.22,20843.04,0,0.0,0.1153
C202505-BA-002161,202505,Banco Shield,1016.0,501,1,10802.36,8174.03,0,0.0,0.123
C202505-BA-002162,202505,Banco Shield,1006.0,507,1,6613.16,5484.59,0,0.0,0.1
C202505-BA-002163,202505,Banco Shield,1007.0,505,1,17162.57,14321.32,0,0.0,0.1304
C202505-BA-002164,202505,Banco Shield,1020.0,512,1,33269.79,32125.48,0,0.0,0.0465
C202505-BA-002165,202505,Banco Shield,1020.0,513,1,47386.21,33847.25,0,0.0,0.1533
C202505-BA-002166,202505,Banco Shield,1010.0,505,1,51960.49,44842.01,0,0.0,0.1376
C202505-BA-002167,202505,Banco Shield,1002.0,501,1,1094.54,796.28,0,0.0,0.0977
C202505-BA-002168,202505,Banco Shield,1018.0,509,1,4617.31,3956.82,0,0.0,0.0558
C202505-BA-002169,202505,Banco Shield,1004.0,508,1,0.0,0.0,15,0.0,0.0904
C202505-BA-002170,202505,Banco Shield,1011.0,506,1,50237.4,41623.32,0,0.0,0.1229
C202505-BA-002171,202505,Banco Shield,1008.0,511,1,9992.06,8142.39,0,0.0,0.0481
C202505-BA-002172,202505,Banco Shield,1009.0,514,1,0.0,0.0,5,0.0,0.041
C202505-BA-002173,202505,Banco S.H.I.E.L.D,1012.0,510,1,0.0,0.0,0,0.0,0.0642
C202505-BA-002174,202505,Banco Shield,1015.0,510,1,5404.45,3638.48,0,0.0,0.0521
C202505-BA-002175,202505,Banco Shield,1007.0,506,1,17796.52,16166.95,0,0.0,0.1171
C202505-BA-002176,202505,Banco Shield,1012.0,515,1,0.0,0.0,0,0.0,0.0684
C202505-BA-002177,202505,Banco Shield,1009.0,513,1,0.0,0.0,0,0.0,0.0772
C202505-BA-002178,202505,Banco Shield,1002.0,509,1,1128.65,991.67,0,0.0,0.1162
C202505-BA-002179,202505,Banco Shield,1013.0,507,1,40211.63,34296.05,0,0.0,0.1278
C202505-BA-002180,202505,Banco Shield,1011.0,502,1,13596.28,12219.27,0,0.0,0.1233
C202505-BA-002181,202505,Banco Shield,1010.0,505,1,36203.44,37653.76,0,0.0,0.1533
C202505-BA-002182,202505,Banco Shield,1007.0,514,1,13149.93,10664.62,0,0.0,0.0639
C202505-BA-002183,202505,Banco Shield,1020.0,506,1,26940.74,20103.01,0,0.0,0.1388
C202505-BA-002184,202505,Banco Shield,1007.0,512,1,15661.55,13223.42,0,0.0,0.0517
C202505-BA-002185,202505,Banco Shield,1006.0,511,1,5555.67,3850.37,0,0.0,0.1056
C202505-BA-002186,202505,Banco Shield,1019.0,513,1,6438.69,4127.83,0,0.0,0.0856
C202505-BA-002187,202505,Banco Shield,1014.0,512,1,35175.42,32498.31,0,0.0,0.0554
C202505-BA-002188,202505,Banco Shield,1012.0,501,1,0.0,0.0,0,0.0,0.0832
C202505-BA-002189,202505,Banco Shield,1014.0,506,1,30044.49,25736.46,0,0.0,0.1343
C202505-BA-002190,202505,Banco Shield,1020.0,512,1,30687.39,27289.4,0,0.0,0.0423
C202505-BA-002191,202505,Banco Shield,1010.0,513,1,59067.88,57282.23,0,0.0,0.1391
C202505-BA-002192,202505,Banco Shield,1003.0,505,1,12586.58,11783.42,0,0.0,0.1028
C202505-BA-002193,202505,Banco Shield,1019.0,510,1,3318.18,2417.72,0,0.0,0.0827
C202505-BA-002194,202505,Banco Shield,1016.0,504,1,8445.64,5411.67,0,0.0,0.1701
C202505-BA-002195,202505,Banco Shield,1020.0,510,1,21875.11,13946.72,0,0.0,0.1314
C202505-BA-002196,202505,Banco Shield,1003.0,503,1,12625.32,10835.53,0,0.0,0.0323
C202505-BA-002197,202505,Banco Shield,1007.0,511,1,14977.97,11510.4,0,0.0,0.0162
C202505-BA-002198,202505,Banco Shield,1016.0,515,1,12668.7,7887.5,0,0.0,0.0881
C202505-BA-002199,202505,Banco Shield,1006.0,503,1,4737.61,3491.26,0,0.0,0.0503
C202505-BA-002200,202505,Banco Shield,1006.0,514,1,5033.79,4801.73,0,0.0,0.0523
C202505-BA-002201,202505,Banco Shield,1008.0,513,1,13638.81,12074.67,0,0.0,0.117
C202505-BA-002202,202505,Banco Shield,1019.0,502,1,5019.75,3977.38,0,0.0,0.0909
C202505-BA-002203,202505,Banco Shield,1001.0,511,1,0.0,0.0,5,0.0,0.0588
C202505-BA-002204,202505,Banco Shield,1020.0,507,1,22503.1,13510.5,10,0.0,0.0844
C202505-BA-002205,202505,Banco Shield,1019.0,508,1,3191.04,1952.04,0,0.0,0.0605
C202505-BA-002206,202505,Banco Shield,1018.0,502,1,4097.31,3154.14,5,0.0,0.0787
C202505-BA-002207,202505,Banco Shield,1005.0,505,1,33328.16,22045.08,0,0.0,0.1321
C202505-BA-002208,202505,Banco Shield,1007.0,507,1,8133.55,7127.46,15,0.0,0.1441
C202505-BA-002209,202505,Banco Shield,1012.0,507,1,0.0,0.0,5,0.0,0.084
C202505-BA-002210,202505,Banco Shield,1007.0,514,1,12513.77,10953.08,0,0.0,0.1228
C202505-BA-002211,202505,Banco Shield,1011.0,501,1,44403.44,42150.34,0,0.0,0.1132
C202505-BA-002212,202505,Banco Shield,1018.0,510,1,5120.76,4469.09,0,0.0,0.0494
C202505-BA-002213,202505,Banco Shield,1019.0,507,1,6059.41,4798.94,0,0.0,0.1194
C202505-BA-002214,202505,Banco Shield,1007.0,506,1,18040.42,17399.02,45,11317.39,0.1103
C202505-BA-002215,202505,Banco Shield,1001.0,515,1,0.0,0.0,0,0.0,0.0643
C202505-BA-002216,202505,Banco Shield,1017.0,506,1,590.56,450.66,0,0.0,0.0541
C202505-BA-002217,202505,Banco Shield,1007.0,515,1,13851.87,10677.64,0,0.0,0.01
C202505-BA-002218,202505,Banco Shield,1012.0,514,1,0.0,0.0,0,0.0,0.1116
C202505-BA-002219,202505,Banco Shield,1008.0,502,1,6238.22,4486.87,0,0.0,0.1103
C202505-BA-002220,202505,Banco Shield,1010.0,501,1,39869.37,34628.52,0,0.0,0.0862
C202505-BA-002221,202505,Banco Shield,1013.0,999,1,44782.48,39991.59,0,0.0,0.0709
C202505-BA-002222,202505,Banco Shield,1002.0,512,1,1210.46,805.28,0,0.0,0.1371
C202505-BA-002223,202505,Banco Shield,1011.0,505,1,35053.54,33433.22,0,0.0,0.0863
C202505-BA-002224,202505,Banco Shield,1018.0,508,1,6218.33,6500.11,0,0.0,0.1382
C202505-BA-002225,202505,Banco Shield,1005.0,501,1,44643.17,38766.77,0,0.0,0.1351
C202505-BA-002226,202505,Banco Shield,1009.0,512,1,0.0,0.0,0,0.0,0.0162
C202505-BA-002227,202505,Banco Shield,1020.0,503,1,26601.96,23601.38,0,0.0,0.033
C202505-BA-002228,202505,Banco Shield,1006.0,510,1,5043.44,4676.24,5,0.0,0.0751
C202505-BA-002229,202505,Banco Shield,1017.0,504,1,470.52,426.65,0,0.0,0.1276
C202505-BA-002230,202505,Banco Shield,1014.0,502,1,28916.9,26735.53,0,0.0,0.1233
C202505-BA-002231,202505,Banco Shield,1006.0,509,1,1157.57,1100.52,0,0.0,0.1098
C202505-BA-002232,202505,Banco Shield,1019.0,512,1,5983.66,6233.86,0,0.0,0.0822
C202505-BA-002233,202505,Banco Shield,1002.0,501,1,510.72,321.55,0,0.0,0.0995
C202505-BA-002234,202505,Banco Shield,1019.0,508,1,3697.11,3240.33,0,0.0,0.0918
C202505-BA-002235,202505,Banco Shield,1008.0,505,1,5991.29,4799.86,0,0.0,0.0548
C202505-BA-002236,202505,Banco Shield,1014.0,512,1,32514.18,23588.77,10,0.0,0.0689
C202505-BA-002237,202505,Banco Shield,1007.0,507,1,1398.27,1175.43,0,0.0,0.0838
C202505-BA-002238,202505,Banco Shield,1018.0,512,1,4271.62,3180.35,0,0.0,0.0558
C202505-BA-002239,202505,Banco Shield,1001.0,508,1,0.0,0.0,0,0.0,0.099
C202505-BA-002240,202505,Banco Shield,1014.0,514,1,35357.3,32535.0,0,0.0,0.1511
C202505-BA-002241,202505,Banco Shield,1007.0,511,1,11651.12,8629.48,0,0.0,0.0794
C202505-BA-002242,202505,Banco Shield,1016.0,513,1,7296.22,5469.03,0,0.0,0.0815
C202505-BA-002243,202505,Banco Shield,1015.0,503,1,5567.04,4477.76,0,0.0,0.095
C202505-BA-002244,202505,Banco Shield,1001.0,509,1,0.0,0.0,0,0.0,0.0863
C202505-BA-002245,202505,Banco Shield,1004.0,503,1,0.0,0.0,0,0.0,0.0603
C202505-BA-002246,202505,Banco Shield,1017.0,502,1,894.7,749.38,0,0.0,0.1034
C202505-BA-002247,202505,Banco Shield,1012.0,508,1,0.0,0.0,0,0.0,0.111
C202505-BA-002248,202505,Banco Shield,1011.0,513,1,-54237.15,49506.71,0,0.0,0.0581
C202505-BA-002249,202505,Banco Shield,1010.0,515,1,52857.9,41092.1,0,0.0,0.1097
C202505-BA-002250,202505,Banco Shield,1017.0,501,1,884.15,711.8,10,0.0,0.0239
C202505-BA-002251,202505,Banco Shield,1020.0,501,1,20789.59,16689.97,0,0.0,0.0474
C202505-BA-002252,202505,Banco Shield,1020.0,511,1,22882.86,20083.93,0,0.0,0.0657
C202505-BA-002253,202505,Banco Shield,1005.0,514,1,37905.81,36115.99,0,0.0,0.073
C202505-BA-002254,202505,Banco Shield,1018.0,504,1,3376.5,2112.34,0,0.0,0.1146
C202505-BA-002255,202505,Banco Shield,1001.0,514,1,0.0,0.0,0,0.0,0.0996
C202505-BA-002256,202505,Banco Shield,1020.0,507,1,10273.84,7224.5,0,0.0,0.1318
C202505-BA-002257,202505,Banco Shield,1009.0,505,1,0.0,0.0,0,0.0,0.1253
C202505-BA-002258,202505,Banco Shield,1003.0,509,1,8748.27,7040.18,0,0.0,0.1204
C202505-BA-002259,202505,Banco Shield,1012.0,511,1,0.0,0.0,0,0.0,0.0707
C202505-BA-002260,202505,Banco Shield,1003.0,513,1,18820.14,16440.91,0,0.0,0.0247
C202505-HI-002261,202505,Hidra,1010.0,505,1,44855.14,39712.03,0,0.0,0.1924
C202505-HI-002262,202505,Hidra,1005.0,515,1,63009.92,50627.5,0,0.0,0.1022
C202505-HI-002263,202505,Hidra,1002.0,510,1,897.44,596.49,0,0.0,0.0716
C202505-HI-002264,202505,Hidra,1001.0,503,1,0.0,0.0,0,0.0,0.0948
C202505-HI-002265,202505,Hidra,1006.0,506,1,4115.03,4055.71,0,0.0,0.1679
C202505-HI-002266,202505,Hidra,1018.0,515,1,5206.31,4718.55,0,0.0,0.1609
C202505-HI-002267,202505,Hidra,1010.0,513,1,53293.72,52855.13,0,0.0,0.1845
C202505-HI-002268,202505,Hidra,1002.0,506,1,959.59,957.95,0,0.0,0.1634
C202505-HI-002269,202505,Hidra,1015.0,504,1,5178.42,3246.33,0,0.0,0.175
C202505-HI-002270,202505,Hidra,1010.0,513,1,48058.22,43002.45,5,0.0,0.1585
C202505-HI-002271,202505,Hidra,1008.0,512,1,6840.81,4574.82,0,0.0,0.1148
C202505-HI-002272,202505,Hidra,1015.0,514,1,2804.64,2740.66,0,0.0,0.1452
C202505-HI-002273,202505,Hidra,1014.0,504,1,18711.39,18808.36,0,0.0,0.1303
C202505-HI-002274,202505,Hidra,1010.0,502,1,52848.45,44585.24,0,0.0,0.1883
C202505-HI-002275,202505,Hidra,1013.0,512,1,65387.97,51964.99,0,0.0,0.0933
C202505-HI-002276,202505,Hidra,1008.0,506,1,6777.88,6644.34,0,0.0,0.1372
C202505-HI-002277,202505,Hidra,1017.0,509,1,633.65,544.06,0,0.0,0.1564
C202505-HI-002278,202505,Hidra,1006.0,507,1,4399.76,2963.22,0,0.0,0.1452
C202505-HI-002279,202505,Hidra,1002.0,513,1,653.87,398.29,0,0.0,0.1594
C202505-HI-002280,202505,Hidra,1007.0,515,1,11162.14,9785.99,0,0.0,0.132
C202505-HI-002281,202505,Hidra,1020.0,505,1,,43180.96,0,0.0,0.1659
C202505-HI-002282,202505,Hidra,1001.0,501,1,0.0,0.0,0,0.0,0.1434
C202505-HI-002283,202505,Hidra,1020.0,501,1,41482.82,41869.7,0,0.0,0.1338
C202505-HI-002284,202505,Hidra,1003.0,504,1,15285.24,13512.33,0,0.0,0.1754
C202505-HI-002285,202505,Hidra,1014.0,502,1,34357.52,24746.39,0,0.0,0.1597
